Jahr,PLZ,GA,GA_flag,HTA,HTA_flag
2015,1122,10.16,1,79.00,
2015,1123,10.16,1,83.00,
2015,1124,31.00,,153.00,
2015,1125,10.16,1,130.00,
2015,1126,10.16,1,46.00,
2015,1127,10.16,1,37.00,
2015,1128,10.16,1,92.00,
2015,1131,97.00,,434.00,
2015,1132,26.00,,254.00,
2015,1134,64.00,,376.00,
2015,1135,45.00,,198.00,
2015,1136,10.16,1,80.00,
2015,1141,10.16,1,30.00,
2015,1142,34.00,,181.00,
2015,1143,38.00,,327.00,
2015,1144,10.16,1,92.00,
2015,1145,36.00,,241.00,
2015,1146,10.16,1,37.00,
2015,1147,21.00,,163.00,
2015,1148,61.00,,386.00,
2015,1149,10.16,1,51.00,
2015,1162,161.00,,1255.00,
2015,1163,112.00,,600.00,
2015,1164,23.00,,248.00,
2015,1165,10.16,1,97.00,
2015,1166,55.00,,275.00,
2015,1167,33.00,,174.00,
2015,1168,31.00,,132.00,
2015,1169,56.00,,317.00,
2015,1170,133.00,,698.00,
2015,1172,10.16,1,95.00,
2015,1173,24.00,,194.00,
2015,1174,23.00,,91.00,
2015,1175,21.00,,150.00,
2015,1176,10.16,1,122.00,
2015,1180,257.00,,1419.00,
2015,1182,52.00,,246.00,
2015,1183,37.00,,168.00,
2015,1184,31.00,,192.00,
2015,1185,117.00,,572.00,
2015,1186,25.00,,106.00,
2015,1187,10.16,1,53.00,
2015,1188,81.00,,411.00,
2015,1189,10.16,1,51.00,
2015,1195,45.00,,274.00,
2015,1196,505.00,,2877.00,
2015,1197,195.00,,1128.00,
2015,1201,532.00,,5513.00,
2015,1202,671.00,,5832.00,
2015,1203,540.00,,4889.00,
2015,1204,190.00,,2255.00,
2015,1205,687.00,,6353.00,
2015,1206,343.00,,4007.00,
2015,1207,340.00,,3721.00,
2015,1208,186.00,,2547.00,
2015,1209,135.00,,1509.00,
2015,1212,151.00,,1454.00,
2015,1213,313.00,,3341.00,
2015,1214,78.00,,768.00,
2015,1215,10.16,1,291.00,
2015,1216,21.00,,208.00,
2015,1217,197.00,,1931.00,
2015,1218,118.00,,1341.00,
2015,1219,174.00,,1505.00,
2015,1220,43.00,,383.00,
2015,1222,42.00,,768.00,
2015,1223,60.00,,826.00,
2015,1224,122.00,,1389.00,
2015,1225,85.00,,924.00,
2015,1226,137.00,,1483.00,
2015,1227,380.00,,3860.00,
2015,1228,89.00,,952.00,
2015,1231,30.00,,472.00,
2015,1232,39.00,,610.00,
2015,1233,99.00,,1164.00,
2015,1234,49.00,,789.00,
2015,1236,10.16,1,125.00,
2015,1237,10.16,1,144.00,
2015,1239,26.00,,227.00,
2015,1241,26.00,,266.00,
2015,1242,39.00,,517.00,
2015,1243,10.16,1,85.00,
2015,1244,10.16,1,161.00,
2015,1245,36.00,,407.00,
2015,1246,10.16,1,282.00,
2015,1247,10.16,1,366.00,
2015,1248,10.16,1,138.00,
2015,1251,10.16,1,59.00,
2015,1252,21.00,,233.00,
2015,1253,24.00,,492.00,
2015,1254,10.16,1,161.00,
2015,1255,61.00,,766.00,
2015,1256,24.00,,418.00,
2015,1257,10.16,1,268.00,
2015,1258,25.00,,263.00,
2015,1260,1119.00,,5990.00,
2015,1261,58.00,,398.00,
2015,1262,46.00,,336.00,
2015,1263,27.00,,245.00,
2015,1264,74.00,,478.00,
2015,1265,10.16,1,30.00,
2015,1266,49.00,,281.00,
2015,1267,47.00,,417.00,
2015,1268,53.00,,475.00,
2015,1269,55.00,,281.00,
2015,1270,56.00,,420.00,
2015,1271,65.00,,260.00,
2015,1272,72.00,,543.00,
2015,1273,114.00,,627.00,
2015,1274,10.16,1,215.00,
2015,1275,38.00,,285.00,
2015,1276,29.00,,289.00,
2015,1277,32.00,,306.00,
2015,1278,22.00,,225.00,
2015,1279,39.00,,402.00,
2015,1281,10.16,1,87.00,
2015,1283,10.16,1,184.00,
2015,1284,10.16,1,134.00,
2015,1285,10.16,1,188.00,
2015,1286,10.16,1,88.00,
2015,1287,10.16,1,97.00,
2015,1288,10.16,1,112.00,
2015,1290,171.00,,1532.00,
2015,1291,51.00,,617.00,
2015,1292,49.00,,495.00,
2015,1293,43.00,,425.00,
2015,1294,24.00,,330.00,
2015,1295,78.00,,777.00,
2015,1296,80.00,,840.00,
2015,1297,72.00,,744.00,
2015,1298,22.00,,137.00,
2015,1299,75.00,,555.00,
2015,1302,27.00,,293.00,
2015,1303,33.00,,214.00,
2015,1304,122.00,,742.00,
2015,1305,61.00,,503.00,
2015,1306,10.16,1,178.00,
2015,1307,10.16,1,45.00,
2015,1308,10.16,1,68.00,
2015,1312,10.16,1,178.00,
2015,1313,10.16,1,63.00,
2015,1315,88.00,,438.00,
2015,1316,10.16,1,35.00,
2015,1317,10.16,1,36.00,
2015,1318,10.16,1,117.00,
2015,1321,10.16,1,119.00,
2015,1322,28.00,,81.00,
2015,1323,31.00,,127.00,
2015,1324,10.16,1,37.00,
2015,1325,10.16,1,37.00,
2015,1326,10.16,1,53.00,
2015,1329,10.16,1,66.00,
2015,1337,99.00,,440.00,
2015,1338,10.16,1,139.00,
2015,1341,10.16,1,77.00,
2015,1342,10.16,1,73.00,
2015,1343,10.16,1,48.00,
2015,1344,10.16,1,48.00,
2015,1345,24.00,,90.00,
2015,1346,10.16,1,69.00,
2015,1347,41.00,,332.00,
2015,1348,27.00,,160.00,
2015,1350,161.00,,1045.00,
2015,1352,10.16,1,48.00,
2015,1353,10.16,1,31.00,
2015,1354,10.16,1,47.00,
2015,1355,10.16,1,62.00,
2015,1356,10.16,1,24.00,
2015,1357,10.16,1,45.00,
2015,1358,10.16,1,64.00,
2015,1372,23.00,,116.00,
2015,1373,130.00,,559.00,
2015,1374,10.16,1,77.00,
2015,1375,10.16,1,70.00,
2015,1376,10.16,1,159.00,
2015,1377,10.16,1,88.00,
2015,1400,1548.00,,5297.00,
2015,1404,10.16,1,49.00,
2015,1405,27.00,,152.00,
2015,1406,10.16,1,61.00,
2015,1407,26.00,,136.00,
2015,1408,10.16,1,23.00,
2015,1409,10.16,1,10.71,2
2015,1410,10.16,1,181.00,
2015,1412,21.00,,78.00,
2015,1413,10.16,1,34.00,
2015,1415,10.16,1,67.00,
2015,1416,10.16,1,85.00,
2015,1417,20.00,,115.00,
2015,1418,10.16,1,105.00,
2015,1420,10.16,1,76.00,
2015,1421,10.16,1,78.00,
2015,1422,177.00,,674.00,
2015,1423,35.00,,140.00,
2015,1424,49.00,,184.00,
2015,1425,10.16,1,86.00,
2015,1426,53.00,,270.00,
2015,1427,10.16,1,112.00,
2015,1428,20.00,,64.00,
2015,1429,10.16,1,78.00,
2015,1430,10.16,1,51.00,
2015,1431,10.16,1,38.00,
2015,1432,21.00,,74.00,
2015,1433,10.16,1,119.00,
2015,1434,10.16,1,45.00,
2015,1435,10.16,1,23.00,
2015,1436,47.00,,179.00,
2015,1437,10.16,1,10.71,2
2015,1438,21.00,,83.00,
2015,1439,24.00,,66.00,
2015,1441,29.00,,106.00,
2015,1442,38.00,,121.00,
2015,1443,10.16,1,94.00,
2015,1445,10.16,1,67.00,
2015,1446,39.00,,204.00,
2015,1450,160.00,,785.00,
2015,1452,10.16,1,32.00,
2015,1453,10.16,1,113.00,
2015,1454,10.16,1,99.00,
2015,1462,141.00,,553.00,
2015,1463,10.16,1,29.00,
2015,1464,10.16,1,61.00,
2015,1468,54.00,,239.00,
2015,1470,153.00,,980.00,
2015,1473,26.00,,143.00,
2015,1474,25.00,,118.00,
2015,1475,25.00,,137.00,
2015,1482,29.00,,162.00,
2015,1483,20.00,,84.00,
2015,1484,10.16,1,66.00,
2015,1485,10.16,1,34.00,
2015,1486,10.16,1,27.00,
2015,1489,10.16,1,80.00,
2015,1509,10.16,1,81.00,
2015,1510,102.00,,637.00,
2015,1512,10.16,1,32.00,
2015,1513,10.16,1,39.00,
2015,1514,10.16,1,22.00,
2015,1515,10.16,1,41.00,
2015,1521,10.16,1,48.00,
2015,1522,72.00,,342.00,
2015,1523,26.00,,170.00,
2015,1524,10.16,1,10.71,2
2015,1525,10.16,1,70.00,
2015,1526,10.16,1,32.00,
2015,1527,10.16,1,31.00,
2015,1528,10.16,1,31.00,
2015,1529,10.16,1,27.00,
2015,1530,174.00,,1046.00,
2015,1532,10.16,1,99.00,
2015,1533,10.16,1,38.00,
2015,1534,10.16,1,37.00,
2015,1535,10.16,1,46.00,
2015,1536,10.16,1,33.00,
2015,1537,10.16,1,10.71,2
2015,1538,10.16,1,10.71,2
2015,1541,10.16,1,82.00,
2015,1542,10.16,1,46.00,
2015,1543,10.16,1,102.00,
2015,1544,10.16,1,127.00,
2015,1545,10.16,1,57.00,
2015,1551,10.16,1,40.00,
2015,1552,10.16,1,31.00,
2015,1553,26.00,,103.00,
2015,1554,10.16,1,47.00,
2015,1555,10.16,1,38.00,
2015,1562,45.00,,314.00,
2015,1563,10.16,1,91.00,
2015,1564,61.00,,366.00,
2015,1565,10.16,1,72.00,
2015,1566,33.00,,179.00,
2015,1567,10.16,1,35.00,
2015,1568,10.16,1,114.00,
2015,1580,135.00,,517.00,
2015,1583,10.16,1,91.00,
2015,1584,10.16,1,38.00,
2015,1585,23.00,,175.00,
2015,1586,10.16,1,104.00,
2015,1587,20.00,,64.00,
2015,1588,49.00,,219.00,
2015,1589,10.16,1,29.00,
2015,1595,59.00,,209.00,
2015,1607,102.00,,414.00,
2015,1608,38.00,,123.00,
2015,1609,24.00,,126.00,
2015,1610,71.00,,369.00,
2015,1611,10.16,1,26.00,
2015,1612,37.00,,77.00,
2015,1613,20.00,,134.00,
2015,1614,44.00,,176.00,
2015,1615,67.00,,238.00,
2015,1616,120.00,,480.00,
2015,1617,64.00,,219.00,
2015,1618,179.00,,779.00,
2015,1619,10.16,1,162.00,
2015,1623,28.00,,171.00,
2015,1624,10.16,1,74.00,
2015,1625,22.00,,85.00,
2015,1626,10.16,1,35.00,
2015,1627,10.16,1,115.00,
2015,1628,41.00,,221.00,
2015,1630,410.00,,2370.00,
2015,1632,29.00,,275.00,
2015,1633,53.00,,228.00,
2015,1634,42.00,,166.00,
2015,1635,90.00,,549.00,
2015,1636,43.00,,255.00,
2015,1637,20.00,,277.00,
2015,1638,10.16,1,91.00,
2015,1642,10.16,1,91.00,
2015,1643,10.16,1,82.00,
2015,1644,10.16,1,92.00,
2015,1645,10.16,1,33.00,
2015,1646,10.16,1,93.00,
2015,1647,10.16,1,51.00,
2015,1648,10.16,1,68.00,
2015,1649,10.16,1,68.00,
2015,1651,10.16,1,25.00,
2015,1652,10.16,1,49.00,
2015,1653,10.16,1,92.00,
2015,1654,10.16,1,51.00,
2015,1656,10.16,1,92.00,
2015,1657,10.16,1,10.71,2
2015,1658,10.16,1,116.00,
2015,1659,22.00,,269.00,
2015,1660,167.00,,788.00,
2015,1661,27.00,,159.00,
2015,1663,44.00,,250.00,
2015,1665,10.16,1,44.00,
2015,1666,10.16,1,78.00,
2015,1667,10.16,1,64.00,
2015,1669,38.00,,203.00,
2015,1670,55.00,,173.00,
2015,1673,72.00,,220.00,
2015,1674,31.00,,73.00,
2015,1675,38.00,,115.00,
2015,1676,10.16,1,40.00,
2015,1677,10.16,1,45.00,
2015,1678,36.00,,117.00,
2015,1679,10.16,1,41.00,
2015,1680,298.00,,843.00,
2015,1681,42.00,,114.00,
2015,1682,33.00,,118.00,
2015,1683,10.16,1,80.00,
2015,1684,29.00,,114.00,
2015,1685,10.16,1,31.00,
2015,1686,10.16,1,24.00,
2015,1687,34.00,,106.00,
2015,1688,22.00,,34.00,
2015,1689,10.16,1,28.00,
2015,1690,72.00,,249.00,
2015,1691,10.16,1,91.00,
2015,1692,10.16,1,42.00,
2015,1694,39.00,,133.00,
2015,1695,24.00,,140.00,
2015,1696,29.00,,100.00,
2015,1697,10.16,1,33.00,
2015,1699,42.00,,125.00,
2015,1700,3504.00,,11016.00,
2015,1712,152.00,,699.00,
2015,1713,34.00,,300.00,
2015,1714,79.00,,363.00,
2015,1715,49.00,,353.00,
2015,1716,101.00,,493.00,
2015,1717,59.00,,256.00,
2015,1718,41.00,,207.00,
2015,1719,34.00,,153.00,
2015,1720,120.00,,487.00,
2015,1721,30.00,,176.00,
2015,1722,66.00,,238.00,
2015,1723,460.00,,1774.00,
2015,1724,104.00,,468.00,
2015,1725,36.00,,217.00,
2015,1726,52.00,,282.00,
2015,1727,33.00,,150.00,
2015,1728,28.00,,211.00,
2015,1730,39.00,,151.00,
2015,1731,39.00,,147.00,
2015,1732,23.00,,125.00,
2015,1733,26.00,,153.00,
2015,1734,55.00,,220.00,
2015,1735,32.00,,265.00,
2015,1736,10.16,1,113.00,
2015,1737,37.00,,161.00,
2015,1738,10.16,1,22.00,
2015,1740,109.00,,535.00,
2015,1741,43.00,,218.00,
2015,1742,10.16,1,93.00,
2015,1744,27.00,,104.00,
2015,1745,34.00,,135.00,
2015,1746,27.00,,134.00,
2015,1747,10.16,1,37.00,
2015,1748,10.16,1,53.00,
2015,1749,10.16,1,48.00,
2015,1752,738.00,,2805.00,
2015,1753,57.00,,281.00,
2015,1754,80.00,,330.00,
2015,1756,41.00,,140.00,
2015,1757,10.16,1,127.00,
2015,1762,92.00,,563.00,
2015,1763,166.00,,542.00,
2015,1772,69.00,,374.00,
2015,1773,33.00,,145.00,
2015,1774,36.00,,141.00,
2015,1775,10.16,1,54.00,
2015,1776,10.16,1,58.00,
2015,1782,160.00,,689.00,
2015,1783,23.00,,103.00,
2015,1784,66.00,,296.00,
2015,1785,49.00,,166.00,
2015,1786,111.00,,374.00,
2015,1787,27.00,,130.00,
2015,1788,10.16,1,85.00,
2015,1789,69.00,,307.00,
2015,1791,73.00,,239.00,
2015,1792,57.00,,238.00,
2015,1793,36.00,,109.00,
2015,1794,22.00,,136.00,
2015,1795,10.16,1,47.00,
2015,1796,82.00,,275.00,
2015,1797,10.16,1,121.00,
2015,1800,1207.00,,6273.00,
2015,1801,40.00,,293.00,
2015,1802,100.00,,799.00,
2015,1803,88.00,,507.00,
2015,1804,113.00,,594.00,
2015,1805,55.00,,430.00,
2015,1806,193.00,,1558.00,
2015,1807,221.00,,1835.00,
2015,1808,34.00,,193.00,
2015,1809,10.16,1,20.00,
2015,1814,554.00,,3384.00,
2015,1815,394.00,,1930.00,
2015,1816,24.00,,239.00,
2015,1817,53.00,,283.00,
2015,1820,715.00,,3849.00,
2015,1822,92.00,,670.00,
2015,1823,40.00,,344.00,
2015,1824,10.16,1,268.00,
2015,1832,10.16,1,175.00,
2015,1833,26.00,,173.00,
2015,1844,163.00,,1125.00,
2015,1845,44.00,,180.00,
2015,1846,10.16,1,60.00,
2015,1847,21.00,,139.00,
2015,1852,30.00,,223.00,
2015,1853,47.00,,243.00,
2015,1854,147.00,,1740.00,
2015,1856,10.16,1,114.00,
2015,1860,575.00,,2099.00,
2015,1862,10.16,1,62.00,
2015,1863,27.00,,91.00,
2015,1864,10.16,1,61.00,
2015,1865,36.00,,291.00,
2015,1866,10.16,1,43.00,
2015,1867,330.00,,978.00,
2015,1868,159.00,,660.00,
2015,1869,62.00,,290.00,
2015,1870,418.00,,2217.00,
2015,1871,67.00,,387.00,
2015,1872,117.00,,589.00,
2015,1873,50.00,,258.00,
2015,1874,23.00,,301.00,
2015,1875,28.00,,128.00,
2015,1880,377.00,,1381.00,
2015,1882,56.00,,366.00,
2015,1884,76.00,,550.00,
2015,1885,30.00,,345.00,
2015,1890,169.00,,810.00,
2015,1891,23.00,,130.00,
2015,1892,38.00,,152.00,
2015,1893,103.00,,403.00,
2015,1895,76.00,,292.00,
2015,1896,94.00,,529.00,
2015,1897,115.00,,774.00,
2015,1898,22.00,,194.00,
2015,1899,10.16,1,86.00,
2015,1902,36.00,,199.00,
2015,1903,27.00,,104.00,
2015,1904,51.00,,241.00,
2015,1905,25.00,,100.00,
2015,1906,44.00,,195.00,
2015,1907,136.00,,628.00,
2015,1908,45.00,,307.00,
2015,1911,10.16,1,153.00,
2015,1912,64.00,,334.00,
2015,1913,88.00,,441.00,
2015,1914,10.16,1,114.00,
2015,1918,10.16,1,54.00,
2015,1920,832.00,,3450.00,
2015,1921,44.00,,290.00,
2015,1922,57.00,,274.00,
2015,1923,24.00,,103.00,
2015,1925,10.16,1,115.00,
2015,1926,343.00,,1213.00,
2015,1927,23.00,,124.00,
2015,1928,24.00,,162.00,
2015,1929,10.16,1,22.00,
2015,1932,10.16,1,74.00,
2015,1933,30.00,,130.00,
2015,1934,113.00,,466.00,
2015,1936,75.00,,960.00,
2015,1937,77.00,,292.00,
2015,1938,10.16,1,50.00,
2015,1941,50.00,,190.00,
2015,1942,10.16,1,32.00,
2015,1943,10.16,1,45.00,
2015,1944,10.16,1,20.00,
2015,1945,10.16,1,75.00,
2015,1946,10.16,1,26.00,
2015,1947,31.00,,142.00,
2015,1948,20.00,,64.00,
2015,1950,1138.00,,7144.00,
2015,1955,97.00,,524.00,
2015,1957,85.00,,461.00,
2015,1958,145.00,,849.00,
2015,1961,10.16,1,53.00,
2015,1962,20.00,,232.00,
2015,1963,147.00,,901.00,
2015,1964,151.00,,848.00,
2015,1965,266.00,,1719.00,
2015,1966,121.00,,788.00,
2015,1967,151.00,,987.00,
2015,1968,10.16,1,80.00,
2015,1969,10.16,1,189.00,
2015,1971,147.00,,784.00,
2015,1972,10.16,1,199.00,
2015,1973,20.00,,136.00,
2015,1974,55.00,,304.00,
2015,1975,23.00,,105.00,
2015,1976,48.00,,381.00,
2015,1977,10.16,1,114.00,
2015,1978,66.00,,331.00,
2015,1981,54.00,,340.00,
2015,1982,27.00,,82.00,
2015,1983,28.00,,134.00,
2015,1984,10.16,1,80.00,
2015,1985,10.16,1,57.00,
2015,1986,10.16,1,10.71,2
2015,1987,25.00,,222.00,
2015,1988,10.16,1,31.00,
2015,1991,34.00,,234.00,
2015,1992,10.16,1,100.00,
2015,1993,27.00,,146.00,
2015,1994,27.00,,163.00,
2015,1996,71.00,,478.00,
2015,1997,82.00,,618.00,
2015,2000,2840.00,,9556.00,
2015,2012,86.00,,460.00,
2015,2013,186.00,,1074.00,
2015,2014,56.00,,374.00,
2015,2015,21.00,,140.00,
2015,2016,121.00,,813.00,
2015,2017,124.00,,779.00,
2015,2019,23.00,,142.00,
2015,2022,80.00,,681.00,
2015,2023,21.00,,210.00,
2015,2024,67.00,,412.00,
2015,2025,21.00,,173.00,
2015,2027,8.19,1,62.00,
2015,2028,8.19,1,69.00,
2015,2034,233.00,,1025.00,
2015,2035,163.00,,638.00,
2015,2036,102.00,,452.00,
2015,2037,43.00,,235.00,
2015,2042,8.19,1,95.00,
2015,2043,8.19,1,100.00,
2015,2046,22.00,,206.00,
2015,2052,31.00,,279.00,
2015,2053,65.00,,450.00,
2015,2054,45.00,,339.00,
2015,2056,25.00,,237.00,
2015,2057,26.00,,86.00,
2015,2058,8.19,1,38.00,
2015,2063,27.00,,185.00,
2015,2065,29.00,,185.00,
2015,2067,8.19,1,99.00,
2015,2068,151.00,,654.00,
2015,2072,185.00,,822.00,
2015,2073,8.19,1,64.00,
2015,2074,159.00,,770.00,
2015,2075,26.00,,178.00,
2015,2087,34.00,,218.00,
2015,2088,51.00,,277.00,
2015,2103,26.00,,73.00,
2015,2105,23.00,,157.00,
2015,2108,64.00,,372.00,
2015,2112,22.00,,213.00,
2015,2113,8.19,1,36.00,
2015,2114,51.00,,450.00,
2015,2115,8.19,1,77.00,
2015,2116,8.19,1,10.71,2
2015,2117,8.19,1,74.00,
2015,2123,8.19,1,43.00,
2015,2124,8.19,1,10.71,2
2015,2126,8.19,1,57.00,
2015,2127,8.19,1,42.00,
2015,2149,8.19,1,22.00,
2015,2206,53.00,,282.00,
2015,2207,8.19,1,90.00,
2015,2208,30.00,,187.00,
2015,2300,899.00,,6085.00,
2015,2314,8.19,1,130.00,
2015,2316,33.00,,238.00,
2015,2318,8.19,1,27.00,
2015,2322,8.19,1,40.00,
2015,2325,8.19,1,26.00,
2015,2333,8.19,1,87.00,
2015,2336,20.00,,185.00,
2015,2338,8.19,1,54.00,
2015,2340,51.00,,258.00,
2015,2345,41.00,,224.00,
2015,2350,62.00,,394.00,
2015,2353,8.19,1,28.00,
2015,2354,8.19,1,10.71,2
2015,2360,8.19,1,33.00,
2015,2362,8.19,1,86.00,
2015,2363,8.19,1,10.71,2
2015,2364,8.19,1,24.00,
2015,2400,139.00,,1191.00,
2015,2405,8.19,1,55.00,
2015,2406,8.19,1,59.00,
2015,2414,8.19,1,39.00,
2015,2416,8.19,1,128.00,
2015,2502,2618.00,,6162.00,
2015,2503,1866.00,,4843.00,
2015,2504,1129.00,,3567.00,
2015,2505,139.00,,361.00,
2015,2512,35.00,,120.00,
2015,2513,126.00,,341.00,
2015,2514,99.00,,212.00,
2015,2515,39.00,,217.00,
2015,2516,27.00,,135.00,
2015,2517,8.19,1,93.00,
2015,2518,23.00,,140.00,
2015,2520,243.00,,997.00,
2015,2523,8.19,1,173.00,
2015,2525,164.00,,882.00,
2015,2532,82.00,,266.00,
2015,2533,186.00,,763.00,
2015,2534,66.00,,243.00,
2015,2535,8.19,1,53.00,
2015,2536,8.19,1,94.00,
2015,2537,8.19,1,58.00,
2015,2538,8.19,1,47.00,
2015,2540,959.00,,4089.00,
2015,2542,242.00,,942.00,
2015,2543,282.00,,1251.00,
2015,2544,277.00,,1290.00,
2015,2545,136.00,,915.00,
2015,2552,160.00,,718.00,
2015,2553,117.00,,603.00,
2015,2554,90.00,,369.00,
2015,2555,332.00,,1155.00,
2015,2556,46.00,,302.00,
2015,2557,202.00,,838.00,
2015,2558,110.00,,560.00,
2015,2560,747.00,,2196.00,
2015,2562,242.00,,1143.00,
2015,2563,389.00,,1499.00,
2015,2564,144.00,,511.00,
2015,2565,47.00,,221.00,
2015,2572,245.00,,814.00,
2015,2575,241.00,,1060.00,
2015,2576,28.00,,153.00,
2015,2577,60.00,,263.00,
2015,2603,84.00,,306.00,
2015,2604,27.00,,105.00,
2015,2605,94.00,,410.00,
2015,2606,65.00,,320.00,
2015,2607,49.00,,137.00,
2015,2608,92.00,,275.00,
2015,2610,160.00,,979.00,
2015,2612,32.00,,107.00,
2015,2613,39.00,,199.00,
2015,2615,34.00,,153.00,
2015,2616,39.00,,219.00,
2015,2710,123.00,,581.00,
2015,2712,8.19,1,28.00,
2015,2713,8.19,1,22.00,
2015,2714,8.19,1,70.00,
2015,2715,8.19,1,10.71,2
2015,2716,8.19,1,10.71,2
2015,2717,8.19,1,10.71,2
2015,2718,8.19,1,98.00,
2015,2720,126.00,,742.00,
2015,2722,8.19,1,71.00,
2015,2723,8.19,1,25.00,
2015,2732,96.00,,425.00,
2015,2733,8.19,1,31.00,
2015,2735,169.00,,552.00,
2015,2736,8.19,1,61.00,
2015,2738,53.00,,223.00,
2015,2740,491.00,,1599.00,
2015,2742,8.19,1,83.00,
2015,2743,8.19,1,68.00,
2015,2744,8.19,1,93.00,
2015,2745,28.00,,87.00,
2015,2746,36.00,,99.00,
2015,2747,22.00,,57.00,
2015,2748,8.19,1,25.00,
2015,2762,8.19,1,24.00,
2015,2800,706.00,,3234.00,
2015,2802,41.00,,228.00,
2015,2803,8.19,1,46.00,
2015,2805,8.19,1,70.00,
2015,2806,8.19,1,10.71,2
2015,2807,8.19,1,48.00,
2015,2812,8.19,1,59.00,
2015,2813,8.19,1,10.71,2
2015,2814,8.19,1,33.00,
2015,2822,122.00,,471.00,
2015,2823,8.19,1,92.00,
2015,2824,95.00,,318.00,
2015,2825,8.19,1,90.00,
2015,2826,8.19,1,79.00,
2015,2827,35.00,,123.00,
2015,2828,8.19,1,88.00,
2015,2829,8.19,1,58.00,
2015,2830,81.00,,442.00,
2015,2832,8.19,1,62.00,
2015,2842,37.00,,130.00,
2015,2843,8.19,1,71.00,
2015,2852,113.00,,421.00,
2015,2853,72.00,,235.00,
2015,2854,127.00,,503.00,
2015,2855,57.00,,208.00,
2015,2856,27.00,,104.00,
2015,2857,8.19,1,33.00,
2015,2863,8.19,1,67.00,
2015,2864,8.19,1,37.00,
2015,2873,8.19,1,24.00,
2015,2882,8.19,1,121.00,
2015,2883,8.19,1,10.71,2
2015,2884,8.19,1,10.71,2
2015,2885,8.19,1,23.00,
2015,2886,8.19,1,10.71,2
2015,2887,8.19,1,10.71,2
2015,2888,8.19,1,10.71,2
2015,2889,8.19,1,10.71,2
2015,2900,205.00,,1479.00,
2015,2902,21.00,,133.00,
2015,2903,8.19,1,38.00,
2015,2904,8.19,1,54.00,
2015,2905,8.19,1,108.00,
2015,2906,8.19,1,92.00,
2015,2907,8.19,1,20.00,
2015,2908,8.19,1,36.00,
2015,2912,8.19,1,24.00,
2015,2914,8.19,1,10.71,2
2015,2915,8.19,1,78.00,
2015,2916,8.19,1,44.00,
2015,2922,8.19,1,36.00,
2015,2923,8.19,1,72.00,
2015,2924,8.19,1,10.71,2
2015,2925,8.19,1,39.00,
2015,2926,20.00,,169.00,
2015,2932,8.19,1,72.00,
2015,2933,8.19,1,39.00,
2015,2935,8.19,1,10.71,2
2015,2942,39.00,,204.00,
2015,2943,8.19,1,86.00,
2015,2944,8.19,1,80.00,
2015,2946,8.19,1,64.00,
2015,2947,8.19,1,45.00,
2015,2950,79.00,,336.00,
2015,2952,36.00,,118.00,
2015,2953,8.19,1,35.00,
2015,2954,8.19,1,23.00,
2015,3004,515.00,,1498.00,
2015,3005,963.00,,2295.00,
2015,3006,3152.00,,8896.00,
2015,3007,3479.00,,7446.00,
2015,3008,1814.00,,4350.00,
2015,3010,11.48,1,25.00,
2015,3011,1354.00,,3316.00,
2015,3012,3442.00,,6646.00,
2015,3013,2179.00,,4981.00,
2015,3014,2463.00,,6114.00,
2015,3015,382.00,,962.00,
2015,3018,1617.00,,5234.00,
2015,3019,53.00,,351.00,
2015,3020,11.48,1,133.00,
2015,3027,984.00,,3455.00,
2015,3032,480.00,,1970.00,
2015,3033,138.00,,733.00,
2015,3034,11.48,1,90.00,
2015,3035,31.00,,89.00,
2015,3036,66.00,,282.00,
2015,3037,187.00,,798.00,
2015,3038,115.00,,571.00,
2015,3042,76.00,,266.00,
2015,3043,133.00,,693.00,
2015,3044,51.00,,295.00,
2015,3045,129.00,,515.00,
2015,3046,33.00,,177.00,
2015,3047,572.00,,1963.00,
2015,3048,199.00,,617.00,
2015,3049,48.00,,218.00,
2015,3052,1031.00,,4037.00,
2015,3053,880.00,,3790.00,
2015,3054,324.00,,1295.00,
2015,3063,938.00,,3553.00,
2015,3065,650.00,,2705.00,
2015,3066,265.00,,1290.00,
2015,3067,310.00,,1426.00,
2015,3068,80.00,,581.00,
2015,3072,1447.00,,5620.00,
2015,3073,732.00,,2966.00,
2015,3074,811.00,,2948.00,
2015,3075,336.00,,1388.00,
2015,3076,493.00,,2571.00,
2015,3077,28.00,,139.00,
2015,3078,21.00,,131.00,
2015,3082,31.00,,253.00,
2015,3083,28.00,,187.00,
2015,3084,1170.00,,3388.00,
2015,3086,75.00,,417.00,
2015,3087,11.48,1,150.00,
2015,3088,50.00,,236.00,
2015,3089,11.48,1,64.00,
2015,3095,449.00,,1577.00,
2015,3096,24.00,,227.00,
2015,3097,1048.00,,3419.00,
2015,3098,1237.00,,4347.00,
2015,3099,11.48,1,64.00,
2015,3110,1483.00,,4838.00,
2015,3111,45.00,,145.00,
2015,3112,42.00,,244.00,
2015,3113,272.00,,1247.00,
2015,3114,393.00,,1625.00,
2015,3115,102.00,,413.00,
2015,3116,103.00,,479.00,
2015,3122,328.00,,1613.00,
2015,3123,896.00,,4248.00,
2015,3124,11.48,1,90.00,
2015,3125,244.00,,1024.00,
2015,3126,151.00,,493.00,
2015,3127,218.00,,565.00,
2015,3128,38.00,,196.00,
2015,3132,157.00,,759.00,
2015,3144,59.00,,399.00,
2015,3145,276.00,,1148.00,
